,timestamp_from_machine,SER,TS,TS_R,PRES,HR,HR_DM,RR,RR_DM,ACT,ACT_DM,FW,END
0,1544883217.9107506,002020,1544883216,953,0,0,0,0.0,0,0,0,t120,1
1,1544883218.9500854,002020,1544883218,955,0,0,0,0.0,0,0,0,t120,1
2,1544883219.9931407,002020,1544883219,956,0,0,0,0.0,0,0,0,t120,1
